time    Pop1        Pop2        Pop3        Pop4        Pop5        Pop6        Pop7
171.00000 0.13318E-01 0.18654E-01 0.77585E-02 0.17092E+00 0.30772E+00 0.31946E+00 0.13206E-03
171.25000 0.14954E-01 0.20925E-01 0.76013E-02 0.17069E+00 0.30728E+00 0.31589E+00 0.13303E-03
171.50000 0.13108E-01 0.18228E-01 0.78580E-02 0.17046E+00 0.30686E+00 0.32035E+00 0.13400E-03
171.75000 0.11697E-01 0.16133E-01 0.79828E-02 0.17029E+00 0.30656E+00 0.32371E+00 0.13501E-03
172.00000 0.13375E-01 0.18398E-01 0.77632E-02 0.17011E+00 0.30622E+00 0.32003E+00 0.13603E-03
172.25000 0.15032E-01 0.20655E-01 0.76059E-02 0.16988E+00 0.30578E+00 0.31645E+00 0.13702E-03
172.50000 0.13163E-01 0.17974E-01 0.78631E-02 0.16966E+00 0.30536E+00 0.32092E+00 0.13801E-03
172.75000 0.11738E-01 0.15897E-01 0.79883E-02 0.16949E+00 0.30506E+00 0.32428E+00 0.13905E-03
173.00000 0.13437E-01 0.18148E-01 0.77687E-02 0.16931E+00 0.30472E+00 0.32059E+00 0.14008E-03
173.25000 0.15114E-01 0.20392E-01 0.76112E-02 0.16909E+00 0.30428E+00 0.31700E+00 0.14109E-03
173.50000 0.13223E-01 0.17727E-01 0.78689E-02 0.16886E+00 0.30386E+00 0.32147E+00 0.14211E-03
173.75000 0.11783E-01 0.15667E-01 0.79945E-02 0.16870E+00 0.30356E+00 0.32483E+00 0.14317E-03
174.00000 0.13505E-01 0.17905E-01 0.77747E-02 0.16852E+00 0.30322E+00 0.32113E+00 0.14424E-03
174.25000 0.15202E-01 0.20136E-01 0.76169E-02 0.16830E+00 0.30279E+00 0.31754E+00 0.14527E-03
174.50000 0.13287E-01 0.17486E-01 0.78752E-02 0.16808E+00 0.30237E+00 0.32201E+00 0.14631E-03
174.75000 0.11833E-01 0.15443E-01 0.80011E-02 0.16791E+00 0.30207E+00 0.32537E+00 0.14740E-03
175.00000 0.13577E-01 0.17669E-01 0.77811E-02 0.16774E+00 0.30173E+00 0.32166E+00 0.14848E-03
175.25000 0.15296E-01 0.19886E-01 0.76231E-02 0.16752E+00 0.30130E+00 0.31806E+00 0.14954E-03
175.50000 0.13357E-01 0.17251E-01 0.78819E-02 0.16730E+00 0.30088E+00 0.32254E+00 0.15060E-03
175.75000 0.11888E-01 0.15224E-01 0.80081E-02 0.16713E+00 0.30058E+00 0.32590E+00 0.15172E-03
176.00000 0.13654E-01 0.17438E-01 0.77879E-02 0.16696E+00 0.30024E+00 0.32218E+00 0.15283E-03
176.25000 0.15396E-01 0.19642E-01 0.76295E-02 0.16674E+00 0.29981E+00 0.31858E+00 0.15391E-03
176.50000 0.13432E-01 0.17023E-01 0.78888E-02 0.16652E+00 0.29939E+00 0.32307E+00 0.15500E-03
176.75000 0.11948E-01 0.15012E-01 0.80154E-02 0.16636E+00 0.29909E+00 0.32643E+00 0.15614E-03
177.00000 0.13737E-01 0.17213E-01 0.77948E-02 0.16618E+00 0.29876E+00 0.32270E+00 0.15727E-03
177.25000 0.15501E-01 0.19404E-01 0.76360E-02 0.16596E+00 0.29833E+00 0.31908E+00 0.15838E-03
177.50000 0.13512E-01 0.16800E-01 0.78960E-02 0.16574E+00 0.29791E+00 0.32359E+00 0.15949E-03
177.75000 0.12012E-01 0.14805E-01 0.80229E-02 0.16558E+00 0.29761E+00 0.32695E+00 0.16066E-03
178.00000 0.13826E-01 0.16993E-01 0.78019E-02 0.16541E+00 0.29728E+00 0.32321E+00 0.16182E-03
178.25000 0.15613E-01 0.19172E-01 0.76426E-02 0.16519E+00 0.29685E+00 0.31959E+00 0.16295E-03
178.50000 0.13598E-01 0.16582E-01 0.79032E-02 0.16496E+00 0.29643E+00 0.32411E+00 0.16409E-03
178.75000 0.12081E-01 0.14603E-01 0.80305E-02 0.16480E+00 0.29614E+00 0.32747E+00 0.16528E-03
179.00000 0.13920E-01 0.16779E-01 0.78091E-02 0.16463E+00 0.29580E+00 0.32372E+00 0.16647E-03
179.25000 0.15732E-01 0.18945E-01 0.76493E-02 0.16440E+00 0.29537E+00 0.32009E+00 0.16763E-03
179.50000 0.13689E-01 0.16370E-01 0.79105E-02 0.16418E+00 0.29496E+00 0.32462E+00 0.16879E-03
179.75000 0.12155E-01 0.14407E-01 0.80381E-02 0.16402E+00 0.29466E+00 0.32799E+00 0.17001E-03
180.00000 0.14020E-01 0.16570E-01 0.78162E-02 0.16384E+00 0.29433E+00 0.32423E+00 0.17123E-03
180.25000 0.15856E-01 0.18723E-01 0.76558E-02 0.16362E+00 0.29390E+00 0.32059E+00 0.17241E-03
180.50000 0.13786E-01 0.16163E-01 0.79178E-02 0.16340E+00 0.29349E+00 0.32514E+00 0.17360E-03
180.75000 0.12235E-01 0.14215E-01 0.80458E-02 0.16323E+00 0.29319E+00 0.32851E+00 0.17484E-03
181.00000 0.14125E-01 0.16366E-01 0.78233E-02 0.16305E+00 0.29286E+00 0.32475E+00 0.17609E-03
181.25000 0.15988E-01 0.18507E-01 0.76623E-02 0.16283E+00 0.29243E+00 0.32110E+00 0.17728E-03
181.50000 0.13889E-01 0.15961E-01 0.79250E-02 0.16261E+00 0.29202E+00 0.32567E+00 0.17847E-03
181.75000 0.12319E-01 0.14028E-01 0.80534E-02 0.16244E+00 0.29173E+00 0.32905E+00 0.17973E-03
182.00000 0.14236E-01 0.16167E-01 0.78303E-02 0.16226E+00 0.29139E+00 0.32527E+00 0.18098E-03
182.25000 0.16126E-01 0.18295E-01 0.76686E-02 0.16204E+00 0.29097E+00 0.32161E+00 0.18217E-03
182.50000 0.13997E-01 0.15763E-01 0.79322E-02 0.16181E+00 0.29056E+00 0.32620E+00 0.18337E-03
182.75000 0.12408E-01 0.13845E-01 0.80610E-02 0.16164E+00 0.29026E+00 0.32959E+00 0.18464E-03
183.00000 0.14353E-01 0.15972E-01 0.78372E-02 0.16146E+00 0.28993E+00 0.32580E+00 0.18590E-03
183.25000 0.16270E-01 0.18088E-01 0.76748E-02 0.16123E+00 0.28950E+00 0.32214E+00 0.18710E-03
183.50000 0.14111E-01 0.15570E-01 0.79392E-02 0.16100E+00 0.28909E+00 0.32674E+00 0.18830E-03
183.75000 0.12502E-01 0.13666E-01 0.80685E-02 0.16083E+00 0.28880E+00 0.33014E+00 0.18957E-03
184.00000 0.14477E-01 0.15781E-01 0.78439E-02 0.16065E+00 0.28847E+00 0.32634E+00 0.19083E-03
184.25000 0.16422E-01 0.17886E-01 0.76807E-02 0.16042E+00 0.28804E+00 0.32267E+00 0.19204E-03
184.50000 0.14231E-01 0.15381E-01 0.79460E-02 0.16019E+00 0.28763E+00 0.32730E+00 0.19324E-03
184.75000 0.12601E-01 0.13492E-01 0.80758E-02 0.16002E+00 0.28734E+00 0.33071E+00 0.19452E-03
185.00000 0.14606E-01 0.15595E-01 0.78505E-02 0.15983E+00 0.28700E+00 0.32690E+00 0.19579E-03
185.25000 0.16580E-01 0.17687E-01 0.76864E-02 0.15960E+00 0.28658E+00 0.32321E+00 0.19699E-03
185.50000 0.14357E-01 0.15196E-01 0.79527E-02 0.15937E+00 0.28617E+00 0.32787E+00 0.19820E-03
185.75000 0.12706E-01 0.13321E-01 0.80831E-02 0.15919E+00 0.28587E+00 0.33129E+00 0.19947E-03
186.00000 0.14742E-01 0.15412E-01 0.78568E-02 0.15900E+00 0.28554E+00 0.32747E+00 0.20074E-03
186.25000 0.16746E-01 0.17493E-01 0.76919E-02 0.15877E+00 0.28511E+00 0.32378E+00 0.20194E-03
186.50000 0.14489E-01 0.15015E-01 0.79593E-02 0.15853E+00 0.28470E+00 0.32846E+00 0.20315E-03
186.75000 0.12816E-01 0.13153E-01 0.80902E-02 0.15836E+00 0.28441E+00 0.33189E+00 0.20443E-03
187.00000 0.14884E-01 0.15233E-01 0.78630E-02 0.15817E+00 0.28408E+00 0.32806E+00 0.20570E-03
187.25000 0.16920E-01 0.17302E-01 0.76971E-02 0.15793E+00 0.28365E+00 0.32435E+00 0.20690E-03
187.50000 0.14627E-01 0.14838E-01 0.79656E-02 0.15769E+00 0.28324E+00 0.32906E+00 0.20810E-03
187.75000 0.12932E-01 0.12989E-01 0.80971E-02 0.15751E+00 0.28294E+00 0.33252E+00 0.20937E-03
188.00000 0.15032E-01 0.15057E-01 0.78690E-02 0.15732E+00 0.28261E+00 0.32867E+00 0.21064E-03
188.25000 0.17100E-01 0.17114E-01 0.77021E-02 0.15708E+00 0.28218E+00 0.32495E+00 0.21183E-03
188.50000 0.14772E-01 0.14663E-01 0.79718E-02 0.15683E+00 0.28177E+00 0.32969E+00 0.21303E-03
188.75000 0.13053E-01 0.12828E-01 0.81040E-02 0.15665E+00 0.28148E+00 0.33317E+00 0.21430E-03
189.00000 0.15187E-01 0.14884E-01 0.78747E-02 0.15646E+00 0.28114E+00 0.32931E+00 0.21557E-03
189.25000 0.17289E-01 0.16930E-01 0.77068E-02 0.15621E+00 0.28071E+00 0.32558E+00 0.21675E-03
189.50000 0.14923E-01 0.14492E-01 0.79779E-02 0.15597E+00 0.28030E+00 0.33035E+00 0.21794E-03
189.75000 0.13179E-01 0.12669E-01 0.81107E-02 0.15578E+00 0.28000E+00 0.33384E+00 0.21921E-03
190.00000 0.15349E-01 0.14715E-01 0.78803E-02 0.15559E+00 0.27967E+00 0.32997E+00 0.22047E-03
190.25000 0.17486E-01 0.16749E-01 0.77113E-02 0.15534E+00 0.27924E+00 0.32622E+00 0.22164E-03
190.50000 0.15081E-01 0.14323E-01 0.79837E-02 0.15509E+00 0.27882E+00 0.33103E+00 0.22282E-03
190.75000 0.13312E-01 0.12513E-01 0.81173E-02 0.15490E+00 0.27853E+00 0.33454E+00 0.22408E-03
191.00000 0.15518E-01 0.14547E-01 0.78857E-02 0.15470E+00 0.27819E+00 0.33066E+00 0.22533E-03
191.25000 0.17691E-01 0.16570E-01 0.77155E-02 0.15445E+00 0.27776E+00 0.32690E+00 0.22649E-03
191.50000 0.15246E-01 0.14157E-01 0.79895E-02 0.15420E+00 0.27735E+00 0.33174E+00 0.22766E-03
191.75000 0.13450E-01 0.12360E-01 0.81238E-02 0.15401E+00 0.27705E+00 0.33528E+00 0.22891E-03
192.00000 0.15695E-01 0.14382E-01 0.78909E-02 0.15381E+00 0.27671E+00 0.33138E+00 0.23015E-03
